,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tweet After Cleansing
6689,0,0,0,0,0,0,0,0,0,0,0,0,oh ya lupa trimakasih banyak pak sejak bpk jdi presiden barulah jalan negara di tempat kami terjamah aspal mulus pos lintas batas ngk malumaluin lgi serasa sdh berada di surga pak
6690,0,0,0,0,0,0,0,0,0,0,0,0,cont mendekati phoebe dengan tatapan lah keanu tidak merasa terintimidasi hanya saja terlalu tidak ramah untuk orang asing yang baru beemu sementara ilya yang berada di gendongan nya pun ia hadapan kan ke depan tangan mungil nya
6691,1,1,1,0,0,0,0,0,1,1,0,0, suruh si munawar itu mimik kencing onta yg munafik
6692,0,0,0,0,0,0,0,0,0,0,0,0, bisatapi harus siap dikatain kafir komunis antek asing dsb
6693,1,1,1,0,0,0,0,0,1,1,0,0, ngrebut saham utang lagiutang lagitukang tipu duit utangan trus dipakai utk pencitraan soplak bener rezim ini
6694,1,1,1,0,0,0,0,0,1,1,0,0, oh scamming ya urus lah bego orang lu butuh
6695,0,0,0,0,0,0,0,0,0,0,0,0,orang yg sering teawa belum tentu gila dan orang yg ga pernah teawa belum tentu waras
6696,0,1,0,0,0,0,0,0,0,0,0,0, tangkap dan bunuh saja itu bajinganprcma klo ngarep ama penegak hukum
6697,0,1,0,0,0,0,0,0,0,0,0,0, eeh bang perek baru keliatan
6698,1,1,0,1,0,0,0,0,1,0,1,0, iya game yg diangkat pilem yg bagus apa cb assassins creed kacrut jg resident evil mgkn oke
6699,0,1,0,0,0,0,0,0,0,0,0,0,tak pasal keluar perkataan babi bila baca last tweet 
6700,1,1,1,0,0,0,0,0,1,1,0,0, dan sy yakin anis menang di gurun pasir bnyak onta nya
6701,0,1,0,0,0,0,0,0,0,0,0,0, jancuk
6702,1,1,1,0,0,0,0,0,1,1,0,0, si dongo dah numpang makan ma rakyat kerjanya cuma bisa nyinyir
6703,0,0,0,0,0,0,0,0,0,0,0,0, iya sih tapi sampe emak ku bilang ketawa nya kayak kunti
6704,1,0,0,1,0,0,0,0,1,0,1,0,yang patut ditunggu oleh kita semua hoax mulai membangun ahok sepei nelson mandela memalukannya selanjutnya adalah apakah ahok ditahan di lp sepei mandela itu pahlawan sementara ahok itu pemimpin yg suka marah d
6705,1,1,1,0,0,0,0,0,1,1,0,0, basmi dulu punya lu malah merhatiin org lain si onta 
6706,1,0,0,1,0,1,0,0,0,0,0,1,ganyang pki itu kewajiban dalam menjaga nkri n pancasila 
6707,0,0,0,0,0,0,0,0,0,0,0,0, keren amat waeg pake taplak mejanya
6708,1,0,1,0,1,0,0,0,0,1,0,0, emang dipikirnya ada agama asli indonesia islam impor kristen impor hindu impor budha impor yahudi impor bahkan komunisme pun impor yg gak impor itu aliran animisme dan dinamisme mau dipelihara lg aliran jahiliyah itu x ya 
6709,0,1,0,0,0,0,0,0,0,0,0,0, anjir mikirnya ngocok ya 
6710,0,0,0,0,0,0,0,0,0,0,0,0, sma ku dulu negeri dan termasuk yg favorit jadi favorit buat yg minoritas karena ga jadi minoritas di sana yg muslim amp kristenkatolik di kelasku malah masing sepeiga ga tahu sekarang masih gituga
6711,0,0,0,0,0,0,0,0,0,0,0,0,seni budaya
6712,1,0,1,0,1,0,0,0,0,1,0,0, yg jelas krn bukan orgnya ahok atau p jokowi dianggap bkan menghina islam tp cuma kepeleset lidah saja itulah kalau bela agama cuma diniatkan menghajar lawan politik agama ko jd alat transaksipolitik memal
6713,0,0,0,0,0,0,0,0,0,0,0,0, kuda keknya bukan onta 
6714,1,1,1,0,0,1,0,0,0,1,0,0,dasar jd cina kok goblok mau aja bayarin kucing gembrot model gtuan
6715,0,0,0,0,0,0,0,0,0,0,0,0,seandainya hari ini kita membiarkan penyakit berkudis ini beapak maka sedikit demi sedikit ia akan menjadi barah yang tidak mampu diubati kata pu amin utusanonline 
6716,0,0,0,0,0,0,0,0,0,0,0,0, halo kebetulan skripsiku dulu ttg transgender jg coba aja kamu cari ttg website suara kita untuk lgbt jakaa kalau km ke yogya km bisa coba ke lsm kebaya good luck
6717,0,0,0,0,0,0,0,0,0,0,0,0, dah kau tanya aku jawab lah hahahaha dah tu kau ingat aku bisu tau orang bisu romen macam mana tapi aku rasa banyak guna tangan lah nak apa tunjuk je macam beli kuih raya 
6718,1,1,1,0,1,0,0,0,0,1,0,0,even dia ustaz berserban berjubah putih tapi kalau drive macam celaka dia tetap tergolong dalam golongan babi ya anak anak
6719,0,0,0,0,0,0,0,0,0,0,0,0,serba mendadak mendapat peci mendadak dekat ulama mendadak singgah pesantren mendadak mirip sahabah nabi kitab suci fiksi mendadak bela islam baper salah tempat kemane aje 
6720,1,0,1,0,0,0,0,0,1,1,0,0,media oposisi sebaiknya jokowi mundur itu lebih negarawan 
6721,1,0,1,0,0,0,0,0,1,0,0,1,siappppsbtlnye ga nunggu lbh cpt lbh baik jokowi kita lengserkansblm negeri ini kacau balau
6722,0,0,0,0,0,0,0,0,0,0,0,0, contohnya kalau kita lihat bayi yg baru lahir ada yg cacat ada yg dilahirkan dlm keadaan x sempurna mcm bayi lain adakah tu tanda allah zalim pada hambanya tidak allah tahu apa yg kita x tau sabarlah dgn ujian allah
6723,0,1,0,0,0,0,0,0,0,0,0,0, gw ni aslinya geblek kalo suruh kasih saran sama kritik asli dh far baguss cukup bikin penasaran tapi gw ngerasa kayak cepet banget gitu mungkin u kudu sedikit nambah narasi kali ya
6724,0,0,0,0,0,0,0,0,0,0,0,0, duh kok kesannya insensitive gt yaaa sis gr gr bom tempo hari asosiasi cadar makin negatif eh saiki ketambahan iki 
6725,1,1,0,1,0,0,0,0,1,0,1,0, ini pasti kerjaan bani tembluk yg stres akibat jagonya nyungsep di jabar jateng dan jatim
6726,0,0,0,0,0,0,0,0,0,0,0,0,sinergitas dalam penangulangi terorisme bnpt datangi polda bali dalam rangka menyukseskan pilkada serentak dan tahapan pemilu di wilayah provinsi bali badan nasional penanggulangan terorisme bnpt datangi
6727,0,0,0,0,0,0,0,0,0,0,0,0, men mensip kalian uhuwww ga kerasa mw brojol iya semoga langgeng jgn tengkar kaya bom bom car semoga menjadi panutan q yg baiq dah gubya mwaaaa 
6728,0,0,0,0,0,0,0,0,0,0,0,0,di wayang golek semar dan keluarga mereka selalu di hina oleh dorna dan orang yang tidak suka terhadap mereka tapi semar dan keluarga selalu memaafkan perbuatan mereka sebelum mereka meminta maaf langsung
6730,0,0,0,0,0,0,0,0,0,0,0,0, susu kntl manis susu kental manis 
6731,1,1,0,1,0,0,0,0,1,0,1,0, cebong norak memang
6732,1,1,1,0,1,0,0,0,0,1,0,0, memahami hadits jgn sepotong ntar mulutnya bau pesing pelajari awal mula kenapa itu ada hadits air kencing onta 
6733,0,1,0,0,0,0,0,0,0,0,0,0,ups udh x ngentod tp kontol q ini kk msih ngaceng lgi y
6734,0,1,0,0,0,0,0,0,0,0,0,0,abis kerja pkl sampai sekarang tk blk rmh nasib bujang kalau dah kawin mampus bini aku sangsi kata aku tido rmh bini no haha
6735,0,1,0,0,0,0,0,0,0,0,0,0, aku benci dengan rasa cemburu dia seringkali secara bajingan mengoyakngoyak isi hati yang tadinya sedang baikbaik s
6736,0,1,0,0,0,0,0,0,0,0,0,0, biar edan lil 
6737,1,1,1,0,0,0,0,0,1,1,0,0, malam bloon sama aje lu juga salah 
6738,0,0,0,0,0,0,0,0,0,0,0,0,kecewa tapi bisu
6739,0,0,0,0,0,0,0,0,0,0,0,0,pas ditegur duluan baru deh ngeh itupun matanya harus pake di sipit sipitin dulu buat menerka nerka siapa yaa ini yang negur 
6740,1,1,1,0,0,0,0,0,1,1,0,0, tae ucink siapa yg sirik mo gangguin kalean lu coeg
6741,0,0,0,0,0,0,0,0,0,0,0,0, rajin sholat amp berhijab itu hukumnya wajib gatau kenapa dia jadi lesbi mungkin dia punya alasan tersendiri yang bikin dia kayak gitu dan orang lain gabisa paham perasaan tetap perasaan jadi yang bisa memandang dia cuma allah bukan
6742,0,1,0,0,0,0,0,0,0,0,0,0,solo sby jam katrok bin udik soalnya lbh parah dari thn yll
6743,1,1,0,1,1,0,0,0,0,0,0,1, hancurkan pdipbesea antek nyakumpulan kafirun munafikun
6744,1,1,0,1,0,0,0,0,1,0,1,0,mana para babi ahok yg ngejek onta biar di injek ama onta
6745,0,0,0,0,0,0,0,0,0,0,0,0,presiden joko widodo resmi mencabut proyek dari daftar proyek strategis nasional psn ini alasannya 
6747,1,1,1,0,1,0,0,0,0,1,0,0, ini orang mengatasnamakan muslim tp picik nya koq spt yahudi
6748,1,1,1,0,0,0,0,0,1,1,0,0, anda lebih tolol
6749,0,1,0,0,0,0,0,0,0,0,0,0, ngewe di pantai kayaknya enak bro gayvid gaylokal ngentot
6750,0,0,0,0,0,0,0,0,0,0,0,0,menjelang pilkada anggota polsek tegalrejo polres magelang sambangdds pada tokoh agama sea 
6751,0,1,0,0,0,0,0,0,0,0,0,0,anjir ini mati listrik sepulau namanya euy
6752,0,0,0,0,0,0,0,0,0,0,0,0,budaya sunda bikin mahasiswa asing jatuh cinta
6753,0,0,0,0,0,0,0,0,0,0,0,0, pada akhirnya si orang pintar yg jadi gila ini mati matinya kapan dia mati bersamaan dengan langkah akhir yg ketua
6754,1,1,1,0,0,0,0,0,1,1,0,0, rakyat lebih paham hoax nya golongan kampret rakyat paham krja pemerintah dasar sampah lu
6755,0,1,0,0,0,0,0,0,0,0,0,0, brisik ini jablay nya jos
6756,1,0,1,0,0,0,0,0,1,1,0,0, mending loe beritain mentri joko atau jokowi nya yg mundur krn gagal hadirkan pemerintah yg berkualitas minimal ber iq
6757,0,0,0,0,0,0,0,0,0,0,0,0, emangnya sblm tahun wilayah palestina itu kosong apa palestina itu sebelumnya adl salah satu propinsi kekhalifahan turki ustmani turki hancur krn persekongkolan yahudi yg mendukung pemberontakan kemal attaturk secara d
6758,0,0,0,0,0,0,0,0,0,0,0,0, untuk gubernur dki yg terhormat saya kasih saran tolong bwt tpa sampah jgn banyakin apaemenrumah palagi mall
6759,1,1,1,0,0,0,0,0,1,1,0,0,brengsek boyfriend sekali aku ga kuat
6760,0,0,0,0,0,0,0,0,0,0,0,0, awalnya pasti mikir enggak kok enggak cuma sekedar bacaan aja kan sadar gasadar sih kita disadarin buat nerima lgbt dari bacaan ff itu setelah itu kita mudah ngeimajinasiin bias dengan other bias bxb yahhhh begitu deh pokoknya
6761,1,0,0,1,0,0,0,0,1,0,1,0, cuma di rezim ini smua halal gegara duit malu pejabat pd putus kek nya uda keciduk blunder mlh nabrak hukum yg dibuat sendiri parah ni rezim
6762,0,0,0,0,0,0,0,0,0,0,0,0, kenapa ga pake renpel taplak meja prasmanan aja biar jadi seksi konsumsi
6763,1,1,1,0,0,0,1,1,0,1,0,0, emang kapan tuhan pernah ikut pilgub sama lari ke arab ya cong udah bencong otak idiot pula hina banget idup lo ya cong
6764,0,0,0,0,0,0,0,0,0,0,0,0,dprdnya akan sibuk terima suap lagi dari para kandidat dan parpol pendukung bukankah dulu kita pilkada langsung untuk menghapus ini
6765,0,0,0,0,0,0,0,0,0,0,0,0, gpp lah gua jg lagi masa masanya noob ini jd gapapa g
6766,0,0,0,0,0,0,0,0,0,0,0,0, padahal shua cuma saudara jauhnya kunti loh oppa 
6767,0,1,0,0,0,0,0,0,0,0,0,0, bocah smp jaman now colmek sampe becek memek colmek colokmemek jembut memekbecek 
6768,0,1,0,0,0,0,0,0,0,0,0,0,edan yang retweet d
6769,1,0,0,1,0,1,0,0,0,0,0,1,ganyang pki peramg terbuka generasi pki dg ummat islam
6770,1,0,1,0,0,0,0,0,1,1,0,0,kader ada yg fitnah jokowi sbg antek komunis contoh jd tau siapa yg mainkan isu pki
6771,1,1,1,0,0,0,0,0,1,1,0,0, apaan sih bego namanya juga internet hadeh goblog
6772,1,0,0,1,1,0,0,0,0,0,1,0, jangan kasih kendorkalau bisa bubarkan sekalian tu ormas ehh itu pemimpinya beneran umroh apa jadi tki sih
6773,0,0,0,0,0,0,0,0,0,0,0,0,cinta itu kuncixa d hati kau benar mencintai hormati dan sayangi atw sedikit cacat yg d miliki pasangan sebisa mungkin d tutupi itu biasa tp jgn dijadikan api dlm sekam selalu bersyukur atas apa yg d terima
6774,1,1,1,0,0,0,1,0,0,1,0,0, ikr udah tau picek pun masih selpi 
6775,0,1,0,0,0,0,0,0,0,0,0,0, lu kata titittititnya lagi tamasya tae ah 
6776,0,1,0,0,0,0,0,0,0,0,0,0, mantapkemajuan yg luar binasa cebong mania
6777,0,0,0,0,0,0,0,0,0,0,0,0,pets khususnya kucing dan anjing ini memang longstream niche dari dulu sampai kapanpun salah satu pendapatan affiliate amazon terbesar adalah dari niche kucing dan anjing jualan pakan dan asesoris
6778,1,1,1,0,0,0,0,1,0,1,0,0, eh ngentod gakusah ngegas
6779,1,0,1,0,0,0,0,0,1,1,0,0, ruhut prabowo kebelet mau nyapres jadi asal komentar 
6780,1,1,0,1,0,0,0,0,1,0,1,0,kereta bandara tuh tai bgt ga si ganggu jadwal krl
6781,1,0,0,1,0,0,0,0,1,0,1,0, koruptor selalu di lindungi kpk selalu mau di bubarkan mau di bawa kemana negara ini pemerintah nya banyak koruptor
6782,0,0,0,0,0,0,0,0,0,0,0,0,berita baru gubernur banten eksplorasi panasbumi batu kuwung jalan terus telah diterbitkan di pabumnews 
6783,0,0,0,0,0,0,0,0,0,0,0,0,baiklah anak putri langit yang bisu karena langit biru milik robot penyair
6784,0,0,0,0,0,0,0,0,0,0,0,0, dlu jaman aku kuliah ada menu dr ampas tahu ga enak di magelang dimasak apa mz
6785,1,1,1,0,0,0,0,0,1,1,0,0, cebong dongo jongkok
6786,0,0,0,0,0,0,0,0,0,0,0,0,dari zaman dahulu org munafik selalu bekerjasama dg org kafir utk meruntuhkan islam sekarang pun demikian
6787,0,0,0,0,0,0,0,0,0,0,0,0,penggusuran paksa adalah pelanggaran berat ham terutama dari hak ekonomisosialbudaya dimana disitu ada hak atas hunian layak lalu apa hubungannya dengan kasus pak novel baswedan hamhunianlayak
6788,0,0,0,0,0,0,0,0,0,0,0,0, kalo di transformer biasanya mobil berubah jd robot kalo unbk biasanya orang pinter berubah jd haji bolot
6789,1,1,1,0,0,0,0,0,1,1,0,0, saya kirain ada orang yg bisa spi ke bulan naik onta saya usa amp yahudi kebanyakan pake otak bukan pake onta
6790,1,1,1,0,0,0,0,0,1,1,0,0, njing loe komen ngapain loe mention cebong budug cemen loe njing 
6791,0,0,0,0,0,0,0,0,0,0,0,0, hrs dwaspadai atas nama ham tpi berujung k
6792,0,1,0,0,0,0,0,0,0,0,0,0, bangad kebaca bangsad
6793,1,1,1,0,0,0,0,1,0,1,0,0,oh paham cewek bercadar ingat cerita ini kali yak kasih tau ini cerita cuma ngasih minum anjing bukan melihara anjing elu paham kgak dasar banci aslinya cowok nyamar jadi cwek bercadar 
6794,0,0,0,0,0,0,0,0,0,0,0,0, status kafir kan relatif tergantung ditinjau dari sudut yg mana santai saja
6795,0,0,0,0,0,0,0,0,0,0,0,0,desa atau udik menurut definisi universal adalah sebuah aglomerasi permukiman di area perdesaan rural di indonesia
6796,0,0,0,0,0,0,0,0,0,0,0,0, takut salah fokus kayak yang terjadi sekarang rbu lapangan kerja ternyata buat aseng
6797,0,0,0,0,0,0,0,0,0,0,0,0, wah kirain mau diajarin sama kamu kayanua kamu juga gatau budaya palembang yaudah aku search dlu 
6798,1,1,1,0,0,0,0,0,1,1,0,0,giliran butuh sok ngebaikbaikin giliran gak butuh diemdiem ngejelekin setan 
6799,0,0,0,0,0,0,0,0,0,0,0,0, gw ga mau kasih info ama awardee beasiswa aseng tar dibocorin di aussie
6800,1,1,0,1,0,0,0,0,1,0,1,0,undur undur fc mah culun ngaku nya team hebat tapi lawan persib aja minta di undur hahahahaha fuck jokodri
6801,1,1,1,0,0,0,1,0,0,1,0,0, semarang kaline butek disayang mripate picek
6802,1,0,1,0,0,0,0,0,1,1,0,0,ada foto asma dewi dan aniessandi ruhut sudah terang benderang ibu ini yg teriakteriak bunuh ahok
6803,1,1,1,0,0,0,0,0,1,1,0,0, harus masuk dlu nikmati penjara alay modar dah loe
6804,1,1,1,0,0,1,0,0,0,1,0,0, wadaauuuwwww woii kalem woiisabar sabar nunggu setahun maning gegara si sifit keparat yg kebal hukumemosi rakyat jadi tak trkendalijejangan ini bagian dr strategi mrk
6805,0,0,0,0,0,0,0,0,0,0,0,0, suapan terakhir makanan selezat apapun atau diejek gendut aku lebih tidak bisa memaafkanmu kalau kau menghina sahabatku chouji akimichi
6806,0,0,0,0,0,0,0,0,0,0,0,0,president threshold adalah penzaliman demokrasi calon bukan pada threshold tapi pembatasan pada layak tidaknya seorang mencalonkan diri ada pada integritas calon kemampuan ketatanegaraan bukan antek asing dan aseng dst
6807,1,1,0,1,0,0,0,0,1,0,1,0, banyak penipu tai gw sumpahin gk bakal berkah hidup lo anjing
6808,1,1,1,0,0,0,0,0,1,1,0,0, sudah la babi perangai pun babi 
6809,0,0,0,0,0,0,0,0,0,0,0,0, anak baek sama culun beda tipis dan 
6810,0,1,0,0,0,0,0,0,0,0,0,0,kangen smasa bajingan 
6811,1,0,0,1,0,0,0,0,1,0,1,0,dia akan berusaha menghindari perbuatan tercela sepei korupsi kolusi nepotisme kejahatan dan perbuatan negatif lainnya sepei rezim pengusaha sekarang ini
6812,0,0,0,0,0,0,0,0,0,0,0,0,alquran petunjuk untuk orang muttaqien bukan untuk memakimaki orangorang yang jelas ingkar kafir dan musyrik
6813,1,0,0,1,0,1,0,0,0,0,0,1,segera usir cina cina dari indonesia saatnya indonesia berkuasa dan bebas dari penjajahan
6814,1,1,1,0,0,0,0,0,1,1,0,0, intinya dia bacot
6815,0,0,0,0,0,0,0,0,0,0,0,0, aku sbnrnya antek antek nya jg tp malu mau ngehype 
6816,0,0,0,0,0,0,0,0,0,0,0,0, onta gw pakek nos mbak jam nyampek kok tenang aja
6817,1,1,1,0,0,0,0,0,1,1,0,0,jokowi pamer dungu di ranah publik itu kuar biasa 
6818,0,0,0,0,0,0,0,0,0,0,0,0, berenti y ewe dunia tidak selucu itu
6819,0,0,0,0,0,0,0,0,0,0,0,0, kemaren gubernur pilihan umat impor bawang dari cina kok ga ada yg teriakin antek aseng
6820,1,1,1,0,0,0,0,1,0,1,0,0,ciri khas cebong yg melekatkalah data faktalangsung otak porno nga keluar gantipresiden presidenbaru asalbukanjokowi
6821,0,0,0,0,0,0,0,0,0,0,0,0, maka bersabarlah kamu untuk melaksanakan ketetapan tuhanmu dan janganlah kamu ikuti orang yang berdosa dan orang yang kafir di antar mereka
6822,1,1,0,1,0,0,0,0,1,0,1,0, korelasi sama hindubudha lebih dulu masuk ke nusantara apa ya maafsaya kurang paham dengan alur otak kaum cebong
6823,1,0,0,1,0,0,0,0,1,0,1,0, kenapa kekuatan digembosi oleh rejim karena mereka takut gantipresiden tidak bs merampok kekayaan ri dan takut akan kebangkitan bangsa ini menjadi bangsa yg berdaulat makmur amp kuat di bawah kepemimpinan
6824,0,0,0,0,0,0,0,0,0,0,0,0, hal yg mustahil rezim sekarang berani melakukannya
6825,0,0,0,0,0,0,0,0,0,0,0,0,ini setelah terjadi tarikulur terkait beda pandangan soal definisi terorisme antara satu fraksi dengan fraksi lainnya di dpr
6826,0,0,0,0,0,0,0,0,0,0,0,0,bati nonton bola angin masuk euy
6827,0,0,0,0,0,0,0,0,0,0,0,0,pilihanya cuma stop karna g cukup dana atau lanjut dengan cara hutang dan uangnya entah kemana
6828,1,0,1,0,0,0,0,0,1,1,0,0, terlalu membabi buta tito membela jokowi sehingga pungli dilingkungan kepolisian mulai menggeliat tidak disadari
6829,0,0,0,0,0,0,0,0,0,0,0,0,help desk terpadu kpu ri siap membantu anda dlm penyelenggaraan pilkada amp pemilu utk konsultasi silakan hubungi atau dtng lgsg ke ruang help desk lt kpu ri jl imam bonjol no jakaa seninjumat pukul 
6830,0,1,0,0,0,0,0,0,0,0,0,0, gw kan un milih sosiologi ya fi tp masa di sekolah pemantapannya semua matapelajaran ips harus diikutin kan rada bangke 
6831,0,1,0,0,0,0,0,0,0,0,0,0,masuk atm ngelihat ada kondom jatuh entah milik siapa mungkin si empunya buru udah ngempet eue tapi lupa gak bawa uang ehe realava
6832,1,1,1,0,0,0,0,0,1,1,0,0, kampret tolol kayak lo tu paling susah kagak ngei kalo copas gitu yg lkp males gwe bahasnya terlalu sering nyodorin kok copas gbr tanpa tau dr mana sumber nya payah
6833,1,1,1,0,0,0,1,0,0,1,0,0, manusia sinting 
6834,1,1,0,1,1,1,0,0,0,0,1,0,biadab teroris budha myanmar bakar alquran
6835,1,1,1,0,0,0,0,0,1,1,0,0, primata ngga tau diri eh embrio cebong elo ma keluarga lo kalo ada suratnya lengkap gw bayarineh tolol hidup itu jngan cuma mikirin diri sendiri liat sekitar goblog dungu
6836,1,0,1,0,0,0,0,0,1,1,0,0,pak ebih baik mundur dari jabatan presiden 
6837,0,1,0,0,0,0,0,0,0,0,0,0,laptop aku dijangkiti virus sekali lagi babi apakah yang sedang berlaku ini
6838,0,0,0,0,0,0,0,0,0,0,0,0, samlekom ga tidur dngerin lgu mandi gua acara temen lu ken sakit kq
6839,0,0,0,0,0,0,0,0,0,0,0,0,tapi ada cara sederhana untuk mengidentifikasi para pembajak agama ini apakah ayat yg mereka suarakan mendatangkan kedamaian atau permusuhan apakah ajaran yg mereka teriakkan membuat hati jadi tenang atau membuat hati jadi panas
6840,1,1,1,0,0,0,0,0,1,1,0,0, jgn bacot mulu masalh tki n tka urusin aj dl loe anggotany tata kota aja gk ngei lht tuh dki smburdul tats kotany
6841,1,1,1,0,0,0,0,0,1,1,0,0, mukanya kek nahan eek jack 
6842,0,0,0,0,0,0,0,0,0,0,0,0,liat sesama orang indo jalan kaki dipandang sebelah mata giliran ada orang asing jalan kaki di negeri sendiri takjubnya abis abisan 
6843,0,0,0,0,0,0,0,0,0,0,0,0,silahkan duduk ko kata si mba nya tidak hanya di samarinda dan di yogyakaa di palembang pun saya dipanggil koko saya yakin alasan utamanya karena mata saya memang agak sipit tapi tak apa saya cukup menikmatinya bugis banjar tionghoa
6844,0,0,0,0,0,0,0,0,0,0,0,0,yg bawah sendiri keren 
6845,0,0,0,0,0,0,0,0,0,0,0,0,masyarakat mengeluhkan kinerja anies yang belum bisa mengatasi banjir menurut mereka masa kepemimpinan mantan gubernur ahok telah sukses memusnahkan banjir di jakaa berita di link berikut jp reader siapa yg lebih tanggap tangani banjir jpollin
6846,0,0,0,0,0,0,0,0,0,0,0,0,mungkin ateis memercayai bahwa di tengah tengahnya surga dan neraka itu anget
6847,0,1,0,0,0,0,0,0,0,0,0,0, aku gr baru tau kemarin si banci eta trh 
6848,1,0,1,0,0,0,0,0,1,1,0,0, kivlan zen ngoceh tadi siang ditransfer uang sma prabowo utk dibuat dramatis di ilc agar isu pki di msyrkt lbih mncuat lgi ilcpki
6849,1,1,1,0,0,1,0,0,0,1,0,0,si ini hidupnya nebeng sama cinacina pemilik lewat jongos cina si paloh bewok
6850,0,1,0,0,0,0,0,0,0,0,0,0, edan gelem tak pisuhi
6851,1,0,0,1,0,1,0,0,0,0,0,1,usir saja cina dari indonesia merusak bangsa ini 
6852,0,1,0,0,0,0,0,0,0,0,0,0, ketika memek becek aku harus apa
6853,0,0,0,0,0,0,0,0,0,0,0,0, rezim sekrng ini brupaya mncuci otak generasi kita agar mlpakn sejarahseakan bpknyalah yg hebat mlh mi d samakan dgn tuhan kacang lupa kulitnya mnjdi pemuja aseng dan anjing komunis itu
6854,0,0,0,0,0,0,0,0,0,0,0,0,pak suyanto mitra sp kur bank aha graha international optimis bersama progpemberdayaan ini ha padi hitam amp ha padi putih potensi panen tiap varietas capai tonha gabah kering prog ini jg lestarikan tradisi masyarakat tani di jawa
6855,0,0,0,0,0,0,0,0,0,0,0,0,setelah tahun ga ke dokter muka d halo monika apa kabar kemana aja sudah ganti presiden brp kali nih baru ketemu
6856,0,0,0,0,0,0,0,0,0,0,0,0,konsep sekulerdemokrasi butuh negara sekuler utk menjalankannya sepakat konsep sosialismekomunis butuh negara komunis utk implementasinya wajar aqidah amp syariat islam butuh khilafah utk menegakan amp melaksanakannya cakep
6858,0,1,0,0,0,0,0,0,0,0,0,0, sama kayak papaku manggil mau nete
6859,0,0,0,0,0,0,0,0,0,0,0,0,panitia kerja panja pilkada komisi ii dpr ri melakukan kunjungan kerja ke kota malang selasa kemari panja pilkada ini ingin mengetahui proses pilkada di kota malang newshighlightkbfm source 
